product_name,total_price,unit_price,img,link,supermarket
Heinz Banana Biscotti Snack 60g 7 Month+,75.0,£1.25 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7409734/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/heinz-banana-bicotti-60g,Sainsburys
Ella's Kitchen Organic Bananas First Tastes Baby Pouch 4+ Months 70g,80.0,£1.15 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7533381/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/ellas-kitchen-banana--banana--banana--stage-1-70g,Sainsburys
Ella's Kitchen Blueberries Apples Bananas & Vanilla Pouch 120g 4 Month+,105.0,88p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7762980/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/ellas-kitchen-blueberries-apples-bananas---vanilla-pouch-120g-4-month,Sainsburys
Organix Banana Soft Oaty Bars 6x30g,250.0,£1.39 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7693682/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/organix-goodies--soft-oaty-banana-bars-6x30g,Sainsburys
Organix Banana & Date Chunky Fruit Bars 6x17g,210.0,£2.06 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7738766/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/goodies-fruit-bar-banana---date-6x17g,Sainsburys
Weetabix On The Go Breakfast Drink Banana 250ml,150.0,60p / 100ml,https://assets.sainsburys-groceries.co.uk/gol/7712176/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/weetabix-on-the-go-banana-drink-250ml,Sainsburys
Ella's Kitchen Organic Banana and Vanilla Bread Pudding Baby Dessert Pot Multipa...,200.0,55p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7808632/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/ellas-kitchen-banana---vanilla-bread-pudding,Sainsburys
Innocent Smoothie Seriously Strawberry & Bananas 250ml,180.0,72p / 100ml,https://assets.sainsburys-groceries.co.uk/gol/3547762/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/innocent-smoothie--strawberry---banana-250ml,Sainsburys
Nesquik Banana Milkshake Powder Tub 300g,230.0,77p / 100g,https://assets.sainsburys-groceries.co.uk/gol/6290612/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/nesquik-banana-powder-300g,Sainsburys
Ella's Kitchen Organic Vanilla and Banana Baby Biscuits Multipack Snack 10+ Mont...,150.0,83p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7764090/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/ellas-kitchen-banana---vanilla-baby-biscuits-snack-108g-10-month,Sainsburys
"Sainsbury's Little Ones Organic Pear, Prune & Banana Smooth Puree 4+ Months 70g",60.0,86p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7870780/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-little-ones-organic-pear-prune-banana-smooth-puree-4-months-70g,Sainsburys
Kiddylicious Banana Wafers Snack 40g  6 Month+,220.0,£5.50 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7739047/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kiddylicious-banana-wafers-snack-40g--6-month,Sainsburys
Whitworths Banana Chips 175g,150.0,86p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7498084/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/whitworths-banana-chips-175g-7498084-p-44,Sainsburys
HiPP Organic Mango & Banana With Yogurt Jar 160g 7 Month+,70.0,44p / 100g,https://assets.sainsburys-groceries.co.uk/gol/6853181/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/hipp-organic-mango---banana-with-yogurt-160g,Sainsburys
"Sainsbury's Little Ones Organic Apple, Banana & Blueberry Puree Smooth Puree 4+ ...",125.0,31p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7899782/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-little-ones-organic-apple-banana-blueberry-puree-smooth-puree-4-months-4-x-100g-400g-,Sainsburys
Ambrosia Banana Devon Custard Pot 150g,50.0,33p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7871368/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/ambrosia-banana-devon-custard-pot-150g,Sainsburys
Whitworths Naturally Sweet Chewy Bananas 30g,50.0,£1.67 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7849765/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/whitworths-naturally-sweet-chewy-bananas-30g,Sainsburys
Organix Banana Puffcorn 4x10g,200.0,£5.00 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7804384/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/organix-goodies-banana-puffcorn-4x10g-12-month,Sainsburys
Frijj Banana Flavoured Milk 400ml,115.0,29p / 100ml,https://assets.sainsburys-groceries.co.uk/gol/7895953/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/frijj-banana-flavoured-milk-400ml,Sainsburys
Ella's Kitchen Organic Vanilla and Banana Melty Hoops Baby Snack 10+ Months 20g,60.0,£3.00 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7844006/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/ellas-banana--vanilla-melty-hoops-20g,Sainsburys
Cow & Gate Banana Crumble Jar 200g 7 Month+,70.0,35p / 100g,https://assets.sainsburys-groceries.co.uk/gol/6849970/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cow---gate-banana---cookie-crumble--7-months-200g,Sainsburys
Cow & Gate Multigrain Banana Porridge Baby Cereal 200g,200.0,£1.00 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7484898/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cow---gate-multigrain-banana-porridge-baby-cereal-200g--7484898-p,Sainsburys
Aptamil Multigrain Banana & Berry Cereal 200g 7 Month+,200.0,£1.00 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7636794/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/aptamil-multigrian---berry-breakfast-225g,Sainsburys
HiPP Organic Fruit & Pieces Apple & Banana Fruit Pots 7+ Months 4 x 100g,200.0,50p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7280004/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/hipp-organic-apple---banana-with-fruit-pieces-4x100g,Sainsburys
Sainsbury's Banana Chips 100g,80.0,80p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7913092/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-banana-chips-100g,Sainsburys
Organix Banana Baby Biscuits 54g,160.0,£2.96 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7762767/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/organix-baby-biscuit-banana-54g,Sainsburys
Organix Banana & Plum Porridge 200g,250.0,£1.25 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7671744/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/organix-plum---banana-porridge-200g,Sainsburys
Walkers Banana Split Eclairs 150g,100.0,67p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7657091/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-banana-split-eclairs-150g,Sainsburys
Sainsbury's Banana Loaf Cake 222g (Serves 6),160.0,72p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7866395/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-banana-loaf-cake-243g,Sainsburys
Kiddylicious Banana Soft Biscotti 7+ Months 6 x 20g (120g),205.0,£1.71 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7908688/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kiddylicious-banana-soft-biscotti-7-months-6-x-20g-120g-,Sainsburys
HiPP Organic Banana Yogurt Breakfast 125g,60.0,48p / 100g,https://assets.sainsburys-groceries.co.uk/gol/7532290/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/hipp-organic-stage-1--banana--yoghurt-breakfast-125g,Sainsburys
Organix Raspberry & Banana Muesli 200g,275.0,£1.38 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7762785/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/organix-raspberry---banana-muesli-cereal-200g-10-month-7762785-p,Sainsburys
Aptamil Creamed Banana Porridge Baby Cereal 125g,175.0,£1.40 / 100g,https://assets.sainsburys-groceries.co.uk/gol/7532890/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/aptamil-creamed-banana-porridge-baby-cereal-125g--7532890-p,Sainsburys
Piriteze Allergy & Hayfever Syrup Sugar Free Banana Flavour 70ml,450.0,£6.43 / 100ml,https://assets.sainsburys-groceries.co.uk/gol/6031249/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/piriteze-allergy-syrup-70ml,Sainsburys
Tesco Bananas Loose,13.0,£0.73/kg,https://img.tesco.com/Groceries/pi/000/0261480000000/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/275280804,Tesco
Tesco Small Bananas 6 Pack,64.0,£0.11/each,https://img.tesco.com/Groceries/pi/416/0000003251416/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/285157326,Tesco
Tesco Ripe Bananas 5 Pack,69.0,£0.14/each,https://img.tesco.com/Groceries/pi/875/0000010001875/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/266419328,Tesco
Innocent Strawberry & Banana Smoothie 250 Ml,179.0,£0.72/100ml,https://img.tesco.com/Groceries/pi/108/5038862320108/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/253845148,Tesco
Urban Beauty United Banana Nail File,150.0,£1.50/each,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/295654546,Tesco
Muller Corner Skyr Banana & Almond Granola Yogurt 180G,120.0,£0.67/100g,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/305731083,Tesco
Cow & Gate Banana Crumble 7Mth+ 200G Jar,70.0,£3.50/kg,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/264226191,Tesco
Pronto Porridge Mix Banana 120G,60.0,£0.50/100g,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/266225413,Tesco
Funktional Foods Vegan Protein Blend Banana 100G,300.0,£30.00/kg,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/307144779,Tesco
Code Name Bananas David Walliams,800.0,£8.00/each,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/308026032,Tesco
East End Ground Cumin Powder 100G,115.0,£0.12/10g,https://img.tesco.com/Groceries/pi/379/5018605002379/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/259741019,Tesco
Tesco Ground Cumin 43G,85.0,£0.20/10g,https://img.tesco.com/Groceries/pi/355/0000003011355/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/256150470,Tesco
East End Cumin Powder (Jeera) 300G,225.0,£0.08/10g,https://img.tesco.com/Groceries/pi/671/5018605375671/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/264932201,Tesco
Tesco Whole Cumin Seeds 37G,85.0,£0.23/10g,https://img.tesco.com/Groceries/pi/996/5031021125996/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/251622761,Tesco
Schwartz Ground Cumin 37G,160.0,£0.43/10g,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/301392414,Tesco
"Goodlife Falafel Lemon, Cumin & Coriander 14 Pack 280G",180.0,£0.64/100g,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/305040749,Tesco
East End Cumin Whole Jeera 100G,115.0,£0.12/10g,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/259685788,Tesco
East End Cumin Whole 300G,225.0,£0.08/10g,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/297489986,Tesco
Rajah Jeera Ground Cumin 400G,199.0,£0.05/10g,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/297569500,Tesco
Sainsbury's Home Soft Grip Silicone Spatula,400.0,£4.00 / ea,https://assets.sainsburys-groceries.co.uk/gol/133624546/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-home-soft-grip-silicone-spatula-133624386-p,Sainsburys
Sainsbury's Home Soft Grip Silicone Curved Spatula,400.0,£4.00 / ea,https://assets.sainsburys-groceries.co.uk/gol/133989941/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-home-soft-grip-silicone-curved-spatula-133989836-p,Sainsburys
Scoville Silicone Spatula,600.0,£6.00 / ea,https://assets.sainsburys-groceries.co.uk/gol/136190093/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/scoville-silicone-spatula,Sainsburys
Scoville Spatula,600.0,£6.00 / ea,https://assets.sainsburys-groceries.co.uk/gol/136189025/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/scoville-spatula,Sainsburys
Sainsbury's Home Spatula Love,500.0,£5.00 / ea,https://assets.sainsburys-groceries.co.uk/gol/132026675/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-home-festivity-spatula-love-132026405-p,Sainsburys
Joseph Joseph Duo Silicone Spatula with Agled Head,700.0,£7.00 / ea,https://assets.sainsburys-groceries.co.uk/gol/134087498/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/joseph-joseph-duo-silicone-spatula-with-agled-head-134085716-p,Sainsburys
Go Cook Silicone Spatula,400.0,£4.00/each,https://img.tesco.com/Groceries/pi/129/5057753093129/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/300408820,Tesco
Go Cook Acacia Spatula,400.0,£4.00/each,https://img.tesco.com/Groceries/pi/243/5057373274243/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/295752948,Tesco
Go Cook Silicone Turner,500.0,£5.00/each,https://img.tesco.com/Groceries/pi/175/5057373274175/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/295752879,Tesco
Go Cook Nylon Turner,400.0,£4.00/each,https://img.tesco.com/Groceries/pi/090/5057373274090/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/295752793,Tesco
Go Cook Stainless Steel Turner,400.0,£4.00/each,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/295752885,Tesco
Tesco Nylon Turner,200.0,£2.00/each,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/303687184,Tesco
Tesco Turner,40.0,£0.40/each,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/287781188,Tesco
Joie Silicone Brush And Spatula,400.0,£4.00/each,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/308153029,Tesco
Turner Road Reserve Merlot 75Cl,625.0,£6.25/75cl,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/260572903,Tesco
Turner Road Reserve Chardonnay 75Cl,625.0,£6.25/75cl,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/260572742,Tesco
Tesco Copper Nylon Slotted Turner,250.0,£2.50/each,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.tesco.com/groceries/en-GB/products/307394731,Tesco
Elegant Frog Viognier 75cl,700.0,£7.00 / 75cl,https://assets.sainsburys-groceries.co.uk/gol/7433532/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/elegant-frog-viognier-75cl,Sainsburys
Elegant Frog Malbec Cabernet Sauvignon 75cl,800.0,£8.00 / 75cl,https://assets.sainsburys-groceries.co.uk/gol/8014226/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/elegant-frog-malbec-cabernet-75cl,Sainsburys
Harry Potter Chocolate Frogs 15G,500.0,£33.34/100g,https://img.tesco.com/Groceries/pi/827/0071570001827/IDShot_225x225.jpg,https://www.tesco.com/groceries/en-GB/products/303881950,Tesco
"Sainsbury's British Semi Skimmed Milk, SO Organic 2.27L (4 pint)",155.0,68p / ltr,https://assets.sainsburys-groceries.co.uk/gol/1208450/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-semi-skimmed-milk-so-organic-227l-4-pint-,Sainsburys
"Sainsbury's Jersey Milk, Taste the Difference 750ml",85.0,£1.13 / ltr,https://assets.sainsburys-groceries.co.uk/gol/6360166/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-jersey-milk--taste-the-difference-750ml,Sainsburys
Mighty Pea Original Milk Alternative 1L,150.0,£1.50 / ltr,https://assets.sainsburys-groceries.co.uk/gol/7971205/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/the-mighty-society-original-pea-mylk-1l,Sainsburys
Sainsbury's British Semi Skimmed Milk 2.27L (4 pint),109.0,48p / ltr,https://assets.sainsburys-groceries.co.uk/gol/357937/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-semi-skimmed-milk-227l-4-pint-,Sainsburys
Sainsbury's British Semi Skimmed Milk 1.13L (2 pint),80.0,70p / ltr,https://assets.sainsburys-groceries.co.uk/gol/1137637/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-semi-skimmed-milk-113l-2-pint-,Sainsburys
Sainsbury's British Whole Milk 2.27L (4 pint),109.0,48p / ltr,https://assets.sainsburys-groceries.co.uk/gol/181402/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-whole-milk-227l-4-pint-,Sainsburys
Cravendale Purefilter Semi Skimmed Milk 2L,190.0,95p / ltr,https://assets.sainsburys-groceries.co.uk/gol/3216620/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cravendale-purefilter-semi-skimmed-milk-2l,Sainsburys
Sainsbury's British Skimmed Milk 2.27L (4 pint),109.0,48p / ltr,https://assets.sainsburys-groceries.co.uk/gol/357500/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-skimmed-milk-227l-4-pint-,Sainsburys
Sainsbury's British Semi Skimmed Milk 3.4L (6 pint),155.0,45p / ltr,https://assets.sainsburys-groceries.co.uk/gol/464390/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-semi-skimmed-milk-34l-6-pint-,Sainsburys
Sainsbury's British Skimmed Milk 1.13L (2 pint),80.0,70p / ltr,https://assets.sainsburys-groceries.co.uk/gol/1137729/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-skimmed-milk-113l-2-pint-,Sainsburys
Sainsbury's British Whole Milk 1.13L (2 pint),80.0,70p / ltr,https://assets.sainsburys-groceries.co.uk/gol/1137613/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-whole-milk-113l-2-pint-,Sainsburys
Sainsbury's British Semi Skimmed Milk 1 Pint,55.0,97p / ltr,https://assets.sainsburys-groceries.co.uk/gol/173759/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-semi-skimmed-milk-1-pint,Sainsburys
"Sainsbury's British Whole Milk, SO Organic 2.27L (4 Pint)",155.0,68p / ltr,https://assets.sainsburys-groceries.co.uk/gol/1208443/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-whole-milk-so-organic-227l-4-pint-,Sainsburys
Cravendale Purefilter Whole Milk 2L,190.0,95p / ltr,https://assets.sainsburys-groceries.co.uk/gol/3216613/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cravendale-purefilter-whole-milk-2l,Sainsburys
Sainsbury's British Whole Milk 3.4L (6 pint),155.0,45p / ltr,https://assets.sainsburys-groceries.co.uk/gol/425605/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-whole-milk-34l-6-pint-,Sainsburys
"Sainsbury's British Semi Skimmed Milk, SO Organic 1.13L (2 pint)",105.0,92p / ltr,https://assets.sainsburys-groceries.co.uk/gol/6336297/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-semi-skimmed-milk-so-organic-113l-2-pint-,Sainsburys
Cravendale Purefilter Semi Skimmed Milk 1L,115.0,£1.15 / ltr,https://assets.sainsburys-groceries.co.uk/gol/3216590/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cravendale-purefilter-semi-skimmed-1l,Sainsburys
Sainsbury's British Filtered Semi Skimmed Milk 2L,135.0,68p / ltr,https://assets.sainsburys-groceries.co.uk/gol/7657802/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-filtered-semi-skimmed-milk-2l,Sainsburys
Cravendale Purefilter Skimmed Milk 2L,190.0,95p / ltr,https://assets.sainsburys-groceries.co.uk/gol/3419625/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cravendale-skimmed-milk-2l,Sainsburys
Sainsbury's British Whole Milk 568ml (1 pint),55.0,97p / ltr,https://assets.sainsburys-groceries.co.uk/gol/181358/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-whole-milk-568ml-1-pint-,Sainsburys
Sainsbury's Semi Skimmed Long Life Milk 6x1L,425.0,71p / ltr,https://assets.sainsburys-groceries.co.uk/gol/6646953/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-semi-skimmed-long-life-milk-6x1l,Sainsburys
Sainsbury's British Skimmed Milk 568ml (1 pint),55.0,97p / ltr,https://assets.sainsburys-groceries.co.uk/gol/181655/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-skimmed-milk-568ml-1-pint-,Sainsburys
"Sainsbury's British Skimmed Milk, SO Organic 1.13L (2 pint)",105.0,92p / ltr,https://assets.sainsburys-groceries.co.uk/gol/6336299/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-skimmed-milk-so-organic-113l-2-pint-,Sainsburys
St Helen's Farm Semi Skimmed Goats Milk 1L,180.0,£1.80 / ltr,https://assets.sainsburys-groceries.co.uk/gol/4150862/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/st-helens-semi-skimmed-goats-milk-1l,Sainsburys
"Sainsbury's British Whole Milk, SO Organic 1.13L (2 pint)",105.0,92p / ltr,https://assets.sainsburys-groceries.co.uk/gol/6336293/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-whole-milk-so-organic-113l-2-pint-,Sainsburys
Arla B.O.B. Skimmed Milk 2L,190.0,95p / ltr,https://assets.sainsburys-groceries.co.uk/gol/7787579/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/arla-best-of-both-milk-2l,Sainsburys
St Helen's Farm Whole Goats Milk 1L,180.0,£1.80 / ltr,https://assets.sainsburys-groceries.co.uk/gol/4150886/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/st-helens-whole-goats-milk-1l,Sainsburys
Sainsbury's Skimmed Long Life Milk 6x1L,425.0,71p / ltr,https://assets.sainsburys-groceries.co.uk/gol/6647081/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-skimmed-long-life-milk-6x1l,Sainsburys
"Sainsbury's British Semi Skimmed Milk, SO Organic 568ml (1 pint)",65.0,£1.14 / ltr,https://assets.sainsburys-groceries.co.uk/gol/603379/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-semi-skimmed-milk-so-organic-568ml-1-pint-,Sainsburys
Sainsbury's British Filtered Whole Milk 2L,135.0,68p / ltr,https://assets.sainsburys-groceries.co.uk/gol/7657808/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-british-filtered-whole-milk-2l,Sainsburys
Yeo Valley Organic Semi Skimmed Milk 1L,115.0,£1.15 / ltr,https://assets.sainsburys-groceries.co.uk/gol/6770710/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/yeo-valley-organic-semi-skimmed-milk-1l,Sainsburys
Graham's Gold Jersey Full Cream Milk 1L,120.0,£1.20 / ltr,https://assets.sainsburys-groceries.co.uk/gol/7275651/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/grahams-gold-jersey-full-cream-milk-1l,Sainsburys
"Moo Long Life Organic Milk, Semi Skimmed 1L",115.0,£1.15 / ltr,https://assets.sainsburys-groceries.co.uk/gol/6338499/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/moo-long-life-organic-milk--semi-skimmed-1l,Sainsburys
Yeo Valley Organic Semi Skimmed Milk 2L,220.0,£1.10 / ltr,https://assets.sainsburys-groceries.co.uk/gol/6483776/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/yeo-valley-organic-semi-skimmed-milk-2l,Sainsburys
Dairy Pride UHT Skimmed Milk 1L,50.0,50p / ltr,https://assets.sainsburys-groceries.co.uk/gol/7889884/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/dairy-pride-uht-skimmed-milk-1l,Sainsburys
Cravendale Purefilter Skimmed Milk 1L,115.0,£1.15 / ltr,https://assets.sainsburys-groceries.co.uk/gol/7723336/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cravendale-purefilter-semi-skimmed-milk-1l,Sainsburys
Cravendale Purefilter Semi Skimmed Milk 3L,240.0,80p / ltr,https://assets.sainsburys-groceries.co.uk/gol/7797484/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cravendale-purefilter-semi-skimmed-3l,Sainsburys
Arla Big Milk Drink 2L 12 Month+,195.0,98p / ltr,https://assets.sainsburys-groceries.co.uk/gol/7752346/image.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/arla-big-milk-2l,Sainsburys
